text;label
кто то учится на курсах?;1
Люди добрые, кто может помочь с докером пожалуйста? Я впервые с ним работаю и не помешала бы помощь🙏(докерфайл уже установил);1
Мне лень, тогда уж курсы купить, чтобы самому не заморачиваться с этим.;1
Мне нужно базу сетей и линукса изучить;1
Модно мне бесплатный курс по кибербезопасноти;1
Можно ли самостоятельно научиться без всяких курсов или универов;1
насколько будет актуальная информация в курсе про веь-разработку 2021 года?;1
начал смотреть ребят на ютубе,  они верстают сайты и я повторяю за ними на практике, так лучше все переваривается;1
Ну аа где тогда можно обучиться посоветуйте мне курсы какие-то ну если не сложно;1
"Нужно сверстать небольшой сайт на реакте
С чего начинать?
Какие части верстать первым?
Нсть ли статья об этом?";1
Парни с чего лучше начать учить питон?;1
Парни, есть кто может помочь с кодами css и js для сайта ?;1
Парни, есть ли смысл изучать Go как альтернативу питухона ?;1
Парни, собираюсь тесты на Jest писать, посоветуйте плиз в каких кейсах их пишут;1
Подскажите,  правда что в дальнейшем атйишники будут менее востребованы? Стоит сейчас начинать учиться?;1
Пока занимаюсь на Яндекс курсе.;1
Посоветуйте курс по flask;1
Посоветуйте наставника по питону уровень senior. Оплачиваемо . Мне нужно чтобы наставник 1 день мне показал , как он работает с курсором и написал со мной программу .;1
Посоветуйте пожалуйста объёмный курс по HTML, я ещё новичок, особо не разбираюсь 😔;1
Посоветуйте пожалуйста уроки по питон или курсы;1
постепенно буду изучать все;1
Предположим у человека есть 6 месяцев чтобы начать работать. Допустим он так себе выделил столько времени. Максимум год. Как можно разложить по месяцам каждое направление обучения?;1
"привет всем
есть какие-то стажировки по Django?
для начинающих";1
привет всем, кто то может дать совет, как начинать разработку чего то, я например изучаю документацию, видео смотрю - все понимаю, но сам начать писать код не могу. есть какие нибудь статьи, книги или видео про разработку чето типо такого хз;1
Привет всем, кто-то знает хорошие ресурсы по FastApi?;1
Привет всем, порекомендуйте какую-нибудь книгу по изучению C для новичков. Такая чтоб не очень сложная для понимания.;1
Привет ребята, я новенький. Интересуюсь LLM и всем что с ними связано.;1
привет я тоже новичек, где изучаешь ts?;1
Привет 👋 не знаешь за сколько по времени если самодисциплина будет и усердно учить, можно выучить Kotlin?;1
Привет, всем! Начинаю изучать питон, увлекает. Есть кто, такие же как я после работы ищут время чтоб продвинуться в скилле ? Интересно много нас?);1
"Привет, есть тут джуны на vue js ?
Хочется пообщаться,поспрашивать кое-
что";1
привет, как сча работа реакт разработчиком?  пол года поучусь и на работу пойти над устроиться;1
"Привет, хочу изучить чистую архитектуру на примере fastapi и у меня два варианта: заброчить гпт, чтоб мне уроки составлял, либо же прочесть книгу «Микросервисы и API” (и то и то с практикой параллельной). Что лучше будет ? Ну во втором варианте я один фиг буду гпт задрачивать тоже и по мере обретения навыков хочу сервис такси написать. 

Читать или не читать - вот в чем вопрос. Все советы принимаю)";1
Привет, Я начинающий в пайтон пытаюсь что-то понять всего второй день, кто может посоветовать с чего начать и где развиваться;1
Привет. Ищу людей, которые возьмут меня фронтом за кусок хлеба поработать над проектом чисто, что бы руки набить и вспомнить что к чему;1
"Приветствую, хотел спросить совета у более опытных сотрудников. Сейчас тружусь в сфере инжиниринга, нашёл того, кто может помочь разобраться с it структурой, так как человек занимаетесь python разработкой, обучать будет на питоне, но встал вопрос. 

Идти в бэк разработку или идти на автотестировщика, так как я зеленый, особо не понимаю разницу, но всегда думал, что разработчики круче и сильнее тестировщиков, хотя мне говорят, что по зп одинаково, вход у тестов легче и вот теперь хотелось бы услышать ваше мнение.";1
Программист же должен знать хотя бы азы?;1
расскажите, как правильно, чтобы я усвоил;1
Ребят а где можно изучить кибербезопасноть;1
Ребят для изучения Линукс какие курсы посмотреть?;1
Ребят добрый вечер всем. Задам очень тупой вопрос я так предполагаю тут многие уже очень прошареные и хотелось бы у них спросить если ответят буду рад. Так вот. Я учусь на фронтенд я сейчас изучаю вот эти гриды, флексы изучил. Мне интересно откуда вы берете заказы и когда понять что ты готов брать. Я вот думаю что я то смогу сверстать сайт но сделать адаптив или например меню где нужно людям писать mail или другую информацию это я тоже не умею делать. Хотел бы узнать как понять что ты готов. Я боюсь начать и не знаю откуда начать брать и не уверен что кто-то посмотрим на меня среди других гигантов я как воздух с ними (невидим). Очень прошу ответить если знаете 🙏🏻;1
Ребят какие курсы посмотреть чтобы узнать о сетях;1
Ребят кто может посоветовать годный курс по питону на ютубе;1
Ребят подскажите где можно посмотреть гайд как создать сайт на питоне;1
ребят подскажите какой язык стоит изучать после питона;1
ребят сори за тупой вопрос сразу, просто реально хочется спросить, нужны ли сейчас джуны вообще? или сейчас для первой работы нужны примерно уровень мидла? без негатива пожалуйста...;1
Ребят хочу курс взять по Python разработчику на скилбоксе,те кто брали курсы у них,как вообще в дальнейшем помогают с трудоустройством и в целом курс стоит брать или нет ?;1
"ребят, как оцените реакт вообще 
он лучше вью?

думаю просто что изучать 

Я js ts 3 месяца изучаю 
и думаю вот фреймворк выбрать какой";1
Ребят, как учится, концентрироваться, давно не могу нормально все выучить и пройти собес, кто может помочь в лс. Буду очень благодарен);1
Ребят, подскажите какой-нибудь курсик бесплатный по нейронкам. Я чёт даже не знаю с чего подступиться чтобы со всякими файмтюнами и лангчейнами работать начать;1
ребят, подскажите, пожалуйста что можно поизучать по проектированию бд помимо нормальных форм?;1
Ребята, какой ЯП востребован в Бэкенде?;1
"ребята. я знаю что вы обычно помогаете советом)
не знаете как стажировку на фронтедера найти? а то просто скоро у меня источники закончатся куда подать можно";1
С кого лучше начать: эванс, фоулер, j2ee?;1
"С чего начать.
0. Практики
1. С основы - компьютерных технологий 
2. Основ баз данных
3. https://roadmap.sh/postgresql-dba
4. Изучения требований вакансий DBA";1
Сколько у вас ушло на изучение Пайтона?;1
Стоит ли перебегать на Go?;1
Те кто брали курсы у скилбокс какие впечатления,чему научили?;1
"товарищи, поделитесь материалами хорошими по полноценному реверсингу сайтов - как любой сайт реверсить, как всеми функциями в хроме правильно пользоваться и что для чего нужно 

мб видосы / статьи какие то есть";1
Товарищи, посоветуйте какой-нибудь видос, как работает интернет, http и https и т.п, база для бэкендера;1
Хм, а откуда архитекторы берут опыт? Или они с ним появляются, как монстры в играх?;1
Хотелось бы какие нибудь реальные задания, а то ИИ советует полную дичь, и то надо постоянно его направлять;1
Хочу знать мнение опытных спецов. Как в совершенстве можно овладеть такими технологиями как: postresql, api, sqlalchemy, fastapi, asyncio,aiohttp, httpx.;1
Хочу стать фронтед разработчиком, знаю питон, с чего можно начать, кто то может курсы какие то посоветовать, да и впринципе советы дать;1
"Честно говоря, раньше я совсем не задумывалась о таких вещах и не думала, что так резко захочу сменить специальность. Конечно, я уже не пятиклассница, но школу ещё не окончила — впереди всего один год до выпуска, а я до сих пор не знаю, кем хочу стать.

До этого я участвовала в олимпиадах по математике и химии, стремилась поступить в хороший вуз со стипендией, и в школе у меня всегда были только пятёрки. Но однажды я села и задумалась: действительно ли я хочу связать свою жизнь с тем, что выбрала раньше? Моя ли это мечта? И оказалось, что нет.

Сейчас почти каждый владеет английским, времена изменились. Я стала всё больше думать о том, чтобы пойти в сферу IT. Я спрашивала советов у разных людей: кто-то уже добился успеха самостоятельно, кто-то советует пройти определённые курсы. Но я задумалась: будет ли эта профессия востребована через 10–20 лет? Ведь искусственный интеллект уже сейчас выполняет множество задач. Может быть, мне стоит отказаться от этой идеи?

И вот я решила спросить у вас: какой путь прошли вы сами? Что можете посоветовать? Ведь у каждого есть свой опыт, своё видение и свой кругозор, а вы уже успели пройти больше и лучше понимаете, как устроен мир";1
"что лучше выбрать? 

Год изучаю python самостоятельно, пока работу так и не нашел, коммерческого опыта вообще нет.

Сейчас есть возможность пойти в школу c# от Контура на 6 месяцев и остаться на стажировку, ну придется полностью сменить язык, или лучше на питоне оставаться, сейчас такая же
большая конкуренция?";1
Что нужно уметь и куда приходить собеседоваться?;1
Что проще вспомнить Qt или изучить tkinter?;1
Я изучаю язык, разные подходы, но практически постоянно спотыкаюсь об какую-то тупую херню;1
я курс прохожу один по sql, как думаете он норм?https://sql-academy.org/ru/guide;1
Я начинающий бекенд разработчик, ищу в команду мобильного разработчика для совместного создания коммерческих проектов. Могу уделять пару часов в день на это. В идеале конечно найти еще и маркетолога. Интересно можно найти единомышленников, которые готовы работать на энтузиазме как и я;1
Я новичок и хочу попробовать поизучать это направление, если будут странности в вопросах извините.;1
Я с ними никак не связан. Просто хотел узнать что за курсы;1
язык программирования какой изучать;1
"Хорошо, задам)
мне нужна структура, и план по изучению фронтенда
от самого начала, до разработки самостоятельных приложений, и возможности поиска первого места работы";1
Хм, и с чего начать, в таком случае?;1
